@Andreas B DE Frankreich und Österreich haben das schon Deutschland darf über so etwas nicht abstimmen dort herrscht eine strenge Demokratie,"Sentiment(polarity=-0.7, subjectivity=0.0)"
"@Andreas B DE  Gibt ja schon einige europäische Länder, die das haben, oder teilweise haben. CH ist also keineswegs Vorreiter","Sentiment(polarity=0.0, subjectivity=0.0)"
@Andreas B DE Dänemark ist schon hellwach nur wird darüber nicht berichtet.,"Sentiment(polarity=0.7, subjectivity=0.0)"
"Nebelkerzen! Gestern gab es noch eine andere, viel wichtigere Abstimmung...über die wird allerdings nicht diskutiert...auch nicht im Ausland.","Sentiment(polarity=0.0, subjectivity=0.5)"
"Satire pur 😂! Verhüllungsverbot, aber Maskenzwang 🤣!","Sentiment(polarity=0.0, subjectivity=0.0)"
@Resthirn Also wenn sie den sinn dahinter immer noch nicht verstehen? Eines ist für die Gesundheit das andere für die Kleidung,"Sentiment(polarity=0.0, subjectivity=0.0)"
@Resthirn Hat wahnsinnig viel miteinander zu tun....,"Sentiment(polarity=0.0, subjectivity=1.0)"
@Resthirn hsben Sie den Sinn der Masken immer noch nicht verstanden ? Hier geht es um den Schutz der Menschen,"Sentiment(polarity=0.0, subjectivity=0.0)"
"Geht mir nicht um ja oder nein finde es grundsätzlich peinlich, dass über solche Sachen abgestimmt wird oder über Kuhhörner. Die Schweiz ist ein grosser Kindergarten. Schade eigentlich um das tolle System.","Sentiment(polarity=0.0, subjectivity=0.0)"
@Schwizermitherz absolut ins schwarze getroffen,"Sentiment(polarity=0.7, subjectivity=0.0)"
Allah ist mächtig. Der kann auch hinter eure Fassade schaun!,"Sentiment(polarity=0.35, subjectivity=0.0)"
@Heinerli - Was nicht existiert kann nicht mächtig sein! Aber Gott existiert...,"Sentiment(polarity=-0.175, subjectivity=0.0)"
@Heinerli Nur Gott schenkt ewiges Leben!,"Sentiment(polarity=0.0, subjectivity=0.0)"
@Heinerli aber das resultat gester konnte er nicht verhindern,"Sentiment(polarity=0.5, subjectivity=0.0)"
"Es geht also offensichtlich nicht um Sicherheit und Gesichtserkennung, sondern um Diskriminierung. Das ist nur der Anfang, so bitte Wacht auf. Einer nach dem anderen.","Sentiment(polarity=0.0, subjectivity=0.0)"
"@Wirgül - Ach was, die Antifa fühlt sich diskriminiert? Geschieht ihnen recht!","Sentiment(polarity=0.5, subjectivity=0.0)"
Sollte uns eine ausserirdische Zivilisation beobachten wird die sich das zweimal überlegen mit uns Kontakt aufzunehmen ...,"Sentiment(polarity=0.7, subjectivity=0.0)"
"@ Trekkie, aber auch bei Ausserirdischen gibt es mit Bestimmtheit Regeln! Und die müssen auch bei diesen eingehalten werden.","Sentiment(polarity=0.0, subjectivity=0.0)"
"Ich wette, es dauert nur Tage, bis die erste Muslima die Regelung mit einem Attest für das Tragen einer Maske wegen gesundheitlicher Notwendigkeit aushebelt. Das Prinzip ""Bauernschläue"" gilt schlieslich für alle Lebendbereiche.","Sentiment(polarity=0.0, subjectivity=0.0)"
Ignoranz ist die Basis für Rassismus und Extremismus!,"Sentiment(polarity=0.0, subjectivity=0.0)"
@CHWahrheit Toleranz dient der Förderung von Terrorismus und Extremismus.,"Sentiment(polarity=0.0, subjectivity=0.0)"
@CHWahrheit Sich nicht anpassen zu wollen ebenfalls.,"Sentiment(polarity=0.0, subjectivity=0.0)"
"@CHWahrheit Aus diesem Grund schauen wir nicht weg und haben den Extremismus gestoppt. So weit zu denken ist wohl zu anstrengend, was ?","Sentiment(polarity=0.0, subjectivity=0.0)"
"@CHWahrheit Sie haben Recht... besser ist sich, an die Regeln und Gepfogenheiten der Zuzüger anzupassen, seine Werte aus Angst erpressbar zu machen. Aber ja, Sie glauben daran, dass das Wohlwollen irgendwann zurückgegeben wird.","Sentiment(polarity=0.5, subjectivity=0.0)"
"Ich finds gerade extrem toll, dass alle Masken anhaben. In den meistens Fällen ist dies eine optische Verbesserung. Schliesse mich da explizit mit ein.","Sentiment(polarity=0.3333333333333333, subjectivity=0.0)"
@Toni T.; Es ist eher eine Monotonie,"Sentiment(polarity=0.0, subjectivity=0.0)"
"Wir haben nur diese eine Heimat. Ich finde es sehr befremdend, dass wir Menschen, geflüchtet von Krieg Elend undoder auf der Suche nach einem besseren Leben, wir schon eine zweite Heimat geboten haben, auch noch deren Gesinnung auf der ganzen Ebene tolerieren sollen...","Sentiment(polarity=0.0, subjectivity=0.0)"
Kopftuch und Baseball Cap haben in der Schule nicht zu suchen. Warum sollte ein Mädchen etwas auf dem Kopf tragen dürfen und Jungs nicht ? Religion hat nichts an der Schule verloren und muss auch nicht gezeigt werden.,"Sentiment(polarity=0.0, subjectivity=0.0)"
"@Mami eines Jungen Achso, wieso wird dann im Osternzeit und Weihnachtszeit immer etwas in Schulen gemacht. Das hat auch etwas mit Religion zu tun","Sentiment(polarity=0.0, subjectivity=0.0)"
"Wenn man bedenkt das man in Schulen generell keine Kopfbedeckung anhaben darf, aber das Kopftuch ist okay? Gleichheit für alle vor allem wenn die Schweizer im eigenen Land weniger Rechte haben.","Sentiment(polarity=0.0, subjectivity=0.0)"
"Als nächstes muss ein Gesetz eingeführt werden, das vorschreibt, dass Predigen nur in einer Landessprache gehalten werden müssen und ein Verbot von Auslandsfinanzierung jeglicher Art.","Sentiment(polarity=0.0, subjectivity=0.0)"
@Uncle-Sam dann bezahl du den Kosten für die Moschee und die Ausbildung des Predigers,"Sentiment(polarity=0.0, subjectivity=0.0)"
"Ich bin der Meinung, dass man den demokratischen Entscheid einfach akzeptieren sollte. Es wäre nicht als anständig, sich in anderen Länder, sich dieser Kultur anzupassen, so wie es in andere Länder verlangt wird. So viele anpassungen, verfremdet doch das eigene Land. Also Bitte... passt man sich einfach an.","Sentiment(polarity=0.6375, subjectivity=0.25)"
Hallo wir Leben in der Schweiz und da zeigt man sein Face.,"Sentiment(polarity=0.0, subjectivity=0.0)"
@Schweizer233sein gesicht meinst du..,"Sentiment(polarity=0.0, subjectivity=0.0)"
"Hm. Wird nun auch die Hip-Hopper-Bekleidung verboten Basketballmütze, Hoodie + Sonnenbrille (+ Maske) - da ist man fast ebenso verhüllt wie mit einer Burka. Das ist übrigens mein Tipp für überzeugte Burkaträgerinnen.","Sentiment(polarity=0.3333333333333333, subjectivity=0.0)"
"Über die polizeilichen Massnahmen zur Bekämpfung von Terrorismus müsste man ja gar nicht debattieren, wenn es den Terrorismus nicht gäbe.","Sentiment(polarity=0.0, subjectivity=0.8)"
Die Abstimmung hat gezeigt dass unser Bundesrat je länger desto mehr am Volk vorbei politisiert.,"Sentiment(polarity=0.0, subjectivity=1.0)"
"Es dürfen auch im Unterricht keine Basketball, Kappen oder Hüte getragen werden. Man zieht das einfach ab, fertig. Kinder verstehen das nur wenn alle das gleiche tun.","Sentiment(polarity=-0.2833333333333333, subjectivity=0.0)"
"Ist eure Zeit wirklich gut investiert, wenn ihr über Kopftücher diskutiert?","Sentiment(polarity=1.0, subjectivity=0.0)"
"Den einen verbietet man Maske zu tragen, den anderen zwingt man Maske zu tragen. Sehr bedenkliche Zustände in unserer Schweiz.","Sentiment(polarity=-1.0, subjectivity=0.0)"
"i hoffe nur, dass das keis Nachspiel het für D'schwiez...","Sentiment(polarity=0.7, subjectivity=0.0)"
Es geht gar nicht um die Sache selbst. Die SVP brauchte mal wieder ein Erfolgserlebnis..!,"Sentiment(polarity=0.0, subjectivity=0.4)"
Erinnert mich doch ziemlich an die Aktionen von vor gut 80 Jahren gegen eine andere Bevölkerungsgruppe. Allein schon die Plakate...,"Sentiment(polarity=0.15000000000000002, subjectivity=0.0)"
@Das war wie damals du scheinst in Geschichte nicht sehr bewandert zu sein,"Sentiment(polarity=0.7, subjectivity=0.0)"
@Das war wie damals Sie vergleichen wohl gerne Äpfel mit Birnen oder?,"Sentiment(polarity=0.0, subjectivity=0.0)"
"@Das war wie damals Für dich ist es also in Ordnung, dass extremistische Organisationen sich ungehindert in unserer Gesellschaft ausbreiten und ihr krankes Gedankengut verbreiten können. Nebenbei wird noch eine Parallelgesellschaft aufgezogen, die über eigene Regeln und eine eigene Gerichtsbarkeit verfügt. Und nein, wir verfolgen keine Minderheiten noch Bevölkerungsgruppen.","Sentiment(polarity=-0.6666666666666666, subjectivity=0.0)"
"@Das war wie damals Ojojoj... Krasse Fehleinschätzung, eigentlich ist es umgekehrt. So weit ist es also gekommen... Orwell Aus gut wird schlecht.","Sentiment(polarity=0.0, subjectivity=0.0)"
@Helveticus01  Und ausgerechnet die neue Kleidervorschrift soll die Ausbreitung des Extremismus verhindern? Glaubst du das echt?,"Sentiment(polarity=0.0, subjectivity=0.0)"
Da haben die braunen Zungen wohl wieder mal ein Thema gefunden...,"Sentiment(polarity=0.0, subjectivity=0.0)"
@Claudia77 Da können die Antifa Unterstützer wieder motzen,"Sentiment(polarity=0.0, subjectivity=0.0)"
@Claudia77 Also sie meinen Rot Grün oder? Das gibt braun.,"Sentiment(polarity=0.0, subjectivity=0.0)"
"@Claudia77 äähm, hallo? Gehts noch?? Ich bin nicht braun! Typisch Ch (jetzt werf ich auch mal alle in einen Topf)","Sentiment(polarity=0.0, subjectivity=0.0)"
@Claudia77 - Hüten Sie sich vor Diffamierungen und Beleidigungen Andersdenkender.,"Sentiment(polarity=0.0, subjectivity=0.0)"
@gew - Ist das nicht der rote Schlägertrupp? -),"Sentiment(polarity=0.0, subjectivity=0.0)"
Gauben ist die endgültige Form von Naivität. Glauben heisst ja schon nicht wissen. Hat schon viele Leben gekostet.,"Sentiment(polarity=0.0, subjectivity=0.3333333333333333)"
"@Unit78 das simmt, aber auch schon vielen das Leben gerettet.","Sentiment(polarity=0.0, subjectivity=1.0)"
"Bravo! Ich finde das richtig! Wer sich verhüllen möchte teilt nicht unsere Werte, ganz einfach! Wer sich trotzdem verhüllen möchte soll doch wieder in ein Land reisen wo dies möglich ist!","Sentiment(polarity=0.7125, subjectivity=0.0)"
"@Zufrieden123 Jedem steht frei zu gehen, wenns nicht passt. was wollen die denn hier überhaupt ?","Sentiment(polarity=0.35, subjectivity=0.4)"
@Zufrieden123 - Die Bibel wird in Saudiarabien ja auch nicht toleriert. INTEGRATION oder one way ticket.,"Sentiment(polarity=0.0, subjectivity=0.0)"
"Von Natur aus sibd Mann und Frau ebenbürrig. Künstlich geschaffene Ideologien (Religionen) steht kein Recht zu, diese Ebenbürtigkeit zz brechen.","Sentiment(polarity=-0.25, subjectivity=0.0)"
"@Naturgesetz - Na ja, Sozialismus ist auch eine künstliche Ideologie, die nur Elend und Leid in die Welt brachte.","Sentiment(polarity=-1.0, subjectivity=0.0)"
"Ich finde es super, den nur die Augen zu sehen ist schlimm. Und wir dürfen ja in den Kindergärten auch keine Weihnachtslieder mehr singen weil Sie keine Weihnachten feiern. Ja wo sind wir den hier?","Sentiment(polarity=-0.21666666666666667, subjectivity=0.16666666666666666)"
@Lauta waaas?? Echt jetzt?? Krass! In der Schule singen sie noch.,"Sentiment(polarity=0.425, subjectivity=0.0)"
@Lauta die Eltern dieser Kinder die kein Weihnachten feiern dürfen nehmen aber das Weihnachsgeld vom Arbeitgeber an!,"Sentiment(polarity=0.7, subjectivity=0.0)"
"Ok, kein Koptuch beim moped fahren -(","Sentiment(polarity=0.0, subjectivity=0.0)"
"Grundsätzlich darf man nicht vergessen, dass wir kein Gefängnis sind. Wer sich in Ländern, in denen Verhüllungen zur Kultur gehören, wohl fühlt, darf die Schweiz jederzeit verlassen. Ansonsten gelten unsere kulturellen und gesellschaftlichen Regeln. Gesichter verhüllen Bankräuber, Hooligans, Diebe...es weckt Misstrauen, wenn man sein Gegenüber nicht erkennt. So ist unsere Kultur, respektiert dies.","Sentiment(polarity=-0.27, subjectivity=0.0)"
"Es ist unerträglich was das Thema ""im Namen der Religion"" auf dieser Welt schon für Elend produziert hat. Ein kompletter Energieverschleiss, Energie, die die Menschen gescheiter in Taten umsetzen würden wie in der Ethik und der Frage wie die Welt wirklich gerechter und friedlicher wird. Da hat noch kaum eine Religion etwas Produktives beigetragen.","Sentiment(polarity=0.0, subjectivity=0.3333333333333333)"
"Eine meiner besten Lehrerinnen trug Kopftuch. Die soll gehen, während die CH Lehrerin welche nicht halb so gut war bleibt?","Sentiment(polarity=0.5, subjectivity=0.0)"
@ K97 Ja !!!!!!! Oder sie kann Ihr Kopftuch ablegen. Es ist Ihre eigene Entscheidung wie übrigens auch einen eigenen Beurteilung ist ob eine Lehrerin gut oder schlecht ist.,"Sentiment(polarity=0.0, subjectivity=0.0)"
"Es muss noch viel mehr getan werden für die Menschenrechte und dass diese eingehalten werden. Kopftücher sind leider ein Zeichen der Unterdrückung der Frauen in dieser Kultur, sie haben weniger Rechte und sind weniger Wert. Das Problem ist leider nicht das Kopftuch, aber es ist ein Zeichen dafür, dass die Menschenrechte hinter der Religion steht und das darf in einer modernen Gesellschaft einfach nicht mehr sein.","Sentiment(polarity=0.11666666666666665, subjectivity=0.5)"
Ich werde nie ein Kopftuch tragen!,"Sentiment(polarity=0.0, subjectivity=0.0)"
"Die meisten muslimischen Familien in der Schweiz zwingen ihre Kinder im Jugendalter nicht, Kopftuch zu tragen, da das Kopftuch tragen, eine Sache zwischen der jeweiligen Person und Gott ist, Zwang in dieser Hinsicht ist nach den authentischen Islamquellen verboten. Wenn das Egerkinger-Komitee jetzt noch ein Verbot für Kopftücher erlässt, kommt dies einem Verbot von Religionsfreiheit gleich, da die Initiative, die Menschen dazu zwingt, ihren Glauben nicht ausüben zu dürfen. Es gibt Patriarchen, aber diese gibt es unabhängig der Religionszugehörigkeit oder der Kultur. Durchaus auch in schweizer Famillien.","Sentiment(polarity=0.175, subjectivity=0.0)"
"@Max, sie können ja die Schweiz verlassen. Die Mehrheit hat entschieden und das müssen die Linken einfach akzeptieren.","Sentiment(polarity=-0.27499999999999997, subjectivity=0.0)"
Andere Länder sollten sich ein Vorbild an der Schweiz nehmen! Und zwar nicht ob es ein Verhüllungsverbot geben sollte oder nicht. Im Vergleich zu den anderen Länder hat hier nicht eine Regierung ein Gesetz erlassen sondern das Volk. Wir leben in einer Demokratie und das Volk hat entschieden. Punkt.,"Sentiment(polarity=0.0, subjectivity=0.0)"
Stop jetzt bitte mal den Unsinn Gesetzte für 150 Leute in der Schweiz zu machen -(. Wir haben andere Probleme.,"Sentiment(polarity=0.5, subjectivity=0.0)"
Wieso wird an einer vom Volk bestimmten Entscheid gerüttelt?. Hat eine Bevölkerungsgruppe ein Problem mit Demokratie? Es gibt ganz viele Länder ohne Demokratie .......byebye würd ich mal sagen.....,"Sentiment(polarity=-0.2333333333333333, subjectivity=0.3333333333333333)"
"Das Ja zum Verhüllungsverbot ist voll okay, es geht ja dabei nicht nur um Religion. Doch ein Kopftuch soll tragen wer will, solange es nur den Kopf bedeckt und Gesicht und Hals frei bleiben.","Sentiment(polarity=0.0, subjectivity=0.0)"
"Liebe Politikerinnen und Politiker, warum lasst ihr nicht Berater aus China kommen?","Sentiment(polarity=1.0, subjectivity=0.0)"
Wie war das mit der Demokratie. Das Volk hat abgestimmt. Also sehr ich da kein Problem,"Sentiment(polarity=0.0, subjectivity=0.0)"
Das Kopftuch gehört auch verbannt!!!,"Sentiment(polarity=0.0, subjectivity=0.0)"
"Ich bin gegen jeden Zwang, ausser in Zeiten der Pest, ein Erkältungsvirus ist kein wirklicher Grund für Dauerverhüllung","Sentiment(polarity=-0.5, subjectivity=0.0)"
"Hoffentlich wird jetzt bei Hooligans, Demos etc stark durchgegriffen. Von denen gibt’s wesentlich mehr als Burka-Trägerinnen.","Sentiment(polarity=0.35, subjectivity=0.5)"
Ein überwältigendes Mehr!,"Sentiment(polarity=0.0, subjectivity=1.0)"
Bei Verstoß eine Busse von CHF 15000.--.,"Sentiment(polarity=0.0, subjectivity=0.0)"
So funktioniert Faschismus. Er endet immer in Trümmern. Das Ende der Schweiz hat begonnen.,"Sentiment(polarity=0.0, subjectivity=0.0)"
Die Wobmänner haben wieder in die Bundesverfassung on aniert.,"Sentiment(polarity=0.0, subjectivity=0.0)"
"Leider ist links unwählbar geworden. Wenn ein Lehrling die Prüfung mit 4 Abschließen hat er bestanden, und nicht knapp bestanden. So ist es mit dem Verhüllungsverbot... es wurde angenommen und basta","Sentiment(polarity=0.2333333333333333, subjectivity=0.0)"
Es gibt keine Spaltung. Einer solchen wird eben entgegengehalten und das ist richtig so. Die Schweiz soll ein westlichchristliches Land bleiben. Wir wollen keine Spaltung und kulturelle Probleme mit Andersdenkenden welche hier ihre Kultur über unsere stellen wollen.,"Sentiment(polarity=0.25, subjectivity=0.0)"
"ja klar, wir haben ja keine andere Sorgen, alles in Butter, keine Pandemien, keine in die Höhe schiessende Arbeitslosigkeit, keine psychisch Hoffnungslosen, natürlich kann man sich getrost bei solchen rosigen Zuständen einer so sehr much entscheidenden Debatte widmen....","Sentiment(polarity=0.425, subjectivity=0.0)"
"In unserem Land zeigt man sein Gesicht. Egal ob an Fussballmatchs, bei Demonstrationen oder wegen des Glaubens. Das ist unsere Kultur, wir passen uns sonst schon bei sehr vielen Sachen an.","Sentiment(polarity=-0.11666666666666665, subjectivity=0.16666666666666666)"
"@Eidgenosse Bin schon gespannt, wie man an Demos durchgreifen will!","Sentiment(polarity=0.0, subjectivity=0.0)"
@Eidgenosse Es geht hier um Kopftücher.,"Sentiment(polarity=0.0, subjectivity=0.0)"
@Eidgenosse Genau! Ich brauch hier kein Berlin Neuköln usw,"Sentiment(polarity=0.0, subjectivity=0.0)"
"@Eidgenosse Fastnacht, gäll?","Sentiment(polarity=0.0, subjectivity=0.0)"
"@Eidgenosse Dann sollen die Firmenbosse, Shareholder, Steueroptimierer, Waffenhändler usw. aber auch ihre Gesichter zeigen!","Sentiment(polarity=0.0, subjectivity=0.0)"
"@Eidgenosse Genau, darum tragen wir die Coronalarven!!!","Sentiment(polarity=0.0, subjectivity=0.0)"
"@Eidgenosse Ja, vor allem jetzt mit den Masken 🤣! Satire pur! Verhüllungsverbot, aber Maskenzwang 😂.","Sentiment(polarity=0.0, subjectivity=0.0)"
"@Eidgenosse ...gehe einig mit Ihnen. Kopftücher haben nix mit Verhüllung zu tun. Meine Tante und Grossmutter trugen stets Kopftücher. Diese Diskussion ist Polemik, gefährlich, diskriminierend und geht zu weit. Jeder darf in einem freien Staat ein Kopftuch tragen!","Sentiment(polarity=-0.06000000000000001, subjectivity=0.0)"
"@Eidgenosse Warst du seit Juli 2020 mal azssethaöb deiner Wohnung? 🤣🤣🤣 Ach, und übrigens. In unserem Land zeigt man vor allem seinen Namen!","Sentiment(polarity=0.0, subjectivity=0.0)"
@Eidgenosse Genau. Aber bitte immer mit Gesichtsmaske FFP2 davor! Zu unserer aller Sicherheit...,"Sentiment(polarity=0.3333333333333333, subjectivity=0.0)"
"@Eidgenosse wie soll ich mein gesicht zeigen mit maske, lol. momentan tragen wir alle ein gesichtsverdeckung. da hat sich die svp und viele schweizer sich selbst an bein gepi....","Sentiment(polarity=0.0, subjectivity=0.3333333333333333)"
"@Eidgenosse Die schweizerische Kultur war nie dafür berühmt sein Gesicht zu zeigen. Da du ja ein Eidgenosse bist und 1291 dabei warst gehe ich davon aus, dass ihr dies dort so festgelegt hattet.","Sentiment(polarity=0.85, subjectivity=0.0)"
@Eidgenosse wir dürfen uns im Zug such nicht verhülen und in den Ausweis auch nicht weder Kopfbedeckungen oder sonst etwas,"Sentiment(polarity=0.0, subjectivity=0.0)"
"@Eidgenosse und das mit maske, lol.","Sentiment(polarity=0.0, subjectivity=0.0)"
@Eidgenosse Meine Grossmutter hat früher auch ein Kopftuch getragen wenns kalt war. Ich habe Ihr Gesicht immer gesehen.,"Sentiment(polarity=-0.35, subjectivity=0.0)"
"@Patrick Baumann, Arbon Die Masken während der aktuellen Jahrhundert-Pandemie wollen Sie doch nicht ernsthaft mit anderen Verhüllungen vergleichen.","Sentiment(polarity=-0.35, subjectivity=0.0)"
"@Patrick Baumann, Arbon Es steht jedem frei, ob er hier seinen richtigen Namen nennen will oder nicht. Das ist Demokratie. Wer sagt mir, dass Sie Ihren echten Namen genannt haben?","Sentiment(polarity=0.5666666666666667, subjectivity=0.0)"
"Wenn Kopftuch so cool ist, warum tragen Männer es nicht? Sind sie nicht muslimisch genug?","Sentiment(polarity=0.7, subjectivity=0.0)"
"Glauben bedeutet nicht wissen. Ich finde es erschreckend wieviel Leute sich verhüllen wollen, aus welchen Gründen auch immer.","Sentiment(polarity=-0.5, subjectivity=0.0)"
"@Ulrich_A ich frage mich auch immer, wieso sich Frau in Bikinis am Strand Sonnenbaden.","Sentiment(polarity=0.0, subjectivity=0.0)"
@Ulrich_A und nicht glauben bedeutet wissen? Man sollte doch denken wir leben in einem freien Land und jeder sollte an das glauben was er möchte.,"Sentiment(polarity=0.425, subjectivity=0.0)"
"@Ulrich_A ""Aus welchen Gründen auch immer"" 99.99 % verhüllen sich aus medizinischen Gründen 🤣🤣🤣","Sentiment(polarity=0.0, subjectivity=0.0)"
"@Ulrich_A Wir leben in einer Demokratie, nicht in einer Diktatur......das ist es eben....","Sentiment(polarity=0.0, subjectivity=0.0)"
@Ulrich_A leider betrachten die extremen Gläubigen ihren Glauben als absolute Wahrheit.,"Sentiment(polarity=0.35, subjectivity=0.5)"
Immerhin müssen die Überwachungskameras ja die Gesichter erkennen können.,"Sentiment(polarity=0.0, subjectivity=0.0)"
@Marie Berner die meisten haben ihr eigenes Handy dabei,"Sentiment(polarity=0.0, subjectivity=0.0)"
"@Marie Berner - aha. Hier soll es also erlaubt sein - aber in der Stadt, wo jede Heidi und jeder Peter drauf sein könnte nicht ? Das soll man mir mal erklären.","Sentiment(polarity=0.3333333333333333, subjectivity=0.0)"
Kann mir jmd erklären warum Kreuze und Edelweisshemder verboten an Schulen werden und Kopftücher nicht?,"Sentiment(polarity=0.0, subjectivity=0.0)"
"@Tinaja, weil due Schweiz falsch ist. Von Werten sprechen und nach Interessen handeln. Schaue man sich die Politclique an, die keine eigene Meinung haben darf.","Sentiment(polarity=-0.3333333333333333, subjectivity=0.0)"
"@Tinaja verstehe ich au nicht, wenn dann sollte jegliche religiöse Zeichen verschwinden... alles andere ist nur Doppelmoral","Sentiment(polarity=0.0, subjectivity=0.0)"
@Tinaja weil kopftücher laut svp nichts mit religion zu tun haben. sie sind nur zeichen der unterdrückung. ich kenne keine schule i dem edelweisshemder verboten sind.,"Sentiment(polarity=0.0, subjectivity=0.0)"
@Tinaja An welcher Schule dürfen Kinder keine Kreuzketteli oder Edelweisshemli tragen bitte?,"Sentiment(polarity=1.0, subjectivity=0.0)"
@Tinaja wer trägt noch ein Edelweisshemd,"Sentiment(polarity=0.0, subjectivity=0.0)"
@Tinaja Sie dürfen doch Ihr Kreuz tragen!,"Sentiment(polarity=0.0, subjectivity=0.0)"
@Tinaja das kommt von falscher toleranz und rückgratlosigkeit unserer herrscher..,"Sentiment(polarity=0.0, subjectivity=0.0)"
@Tinaja ja wer muss sich da an wen anpassen? Unglaublich,"Sentiment(polarity=0.0, subjectivity=0.0)"
@Tinaja weil die Abendländische Kultur nicht mehr gelebt werden darf. es könnte eingewanderte andersgläubige verletzen.Soweit haben wir es in unserer Unterwürfigkeit gebracht.,"Sentiment(polarity=0.0, subjectivity=0.5)"
@Tinaja Einseitige Toleranz offenbar.,"Sentiment(polarity=0.0, subjectivity=0.0)"
"Ein demokratischer Entscheid, der von allen zu respektieren ist.","Sentiment(polarity=1.0, subjectivity=0.0)"
@Klaus Müller Genau und bei knapp 50% Wahlbeteiligung ist es den meisten ja eh egal,"Sentiment(polarity=0.0, subjectivity=0.0)"
"Wenn keine religiösen Sachen ( auch Kreuze ) in den Schulzimmer sein dürfen, ist doch absolut logisch, dass Kopftücher und andere Glaubenskennzeichen ausgeschlossen sein müssen. Für Alle gleiche Rechte und Pflichten !","Sentiment(polarity=0.07500000000000001, subjectivity=0.0)"
Zu viel Religion schadet der Menschheit. Das zeigt die Geschichte. Die Menschen sollten vermehrt auf gegenseitigen Respekt verbunden mit Bildung und Forschung von der Politik her aufmerksam werden.,"Sentiment(polarity=-0.16666666666666666, subjectivity=0.16666666666666666)"
Die Gegner der Initiative sollen sollen das Ja ohne wenn und aber akzeptieren. Das gehört zum Demokratieverständnis der Schweiz.,"Sentiment(polarity=0.5, subjectivity=0.0)"
Man muss ehrlich sein. Eigentlich wollen die Leute die E-ID sagt Frau Gössi . Sie hat recht. Da vertraue ich auf sie und Frau Keller- Sutter. Die werden die richtige Lösung finden.,"Sentiment(polarity=0.2, subjectivity=0.0)"
Find ich absolut in Ordnung. Schließlich muss ich mich in denen Land auch anpassen und mich den Regeln und Abläufe anpassen.,"Sentiment(polarity=0.35, subjectivity=0.0)"
"In unserem Land zeigt man sein Gesicht. Egal ob an Fussballmatchs, bei Demonstrationen oder wegen des Glaubens. Das ist unsere Kultur, wir passen uns sonst schon bei zu vielen Sachen an.","Sentiment(polarity=-0.11666666666666665, subjectivity=0.16666666666666666)"
"Unsere Frauen (in übrigen meisten Bäuerinnen) trugen die Kopftücher aus praktischen Gründen. Damit zum Beispiel die Haare nicht so schmutzig wurden. Am Sonntag trugen sie die Kopftücher in der Regel nicht. Keiner hat ihnen befohlen, dass sie Kopftücher tragen müssen. Schon gar nicht Kinder. Geschweige denn in der Schule.","Sentiment(polarity=0.11666666666666665, subjectivity=0.13333333333333333)"
Jetzt ist gut so wie es ist. Nicht vergessen auch unsre Grossmütter haben noch Kopftuch getragen . Auf dem Land kann man heute nach das eine oder andere ältere Fraueli bei der Garten oder Feldarbeit mit Kopftuch sehen.,"Sentiment(polarity=0.45, subjectivity=0.0)"
"Es ist noch nicht lange her, da haben Frauen und Mädchen auch in der Schweiz Kopftücher getragen. Zudem gibt es weitere Religionen wo die weiblichen Personen ein Kopftuch tragen. Also dass würde nun wirklich zu weit gehen………………….","Sentiment(polarity=0.3333333333333333, subjectivity=0.0)"
"Linke sind schlechte verlierer, ich bin SP ler und schäme mich meiner Partei","Sentiment(polarity=-1.0, subjectivity=0.0)"
@Tabea Kluge Der Tabea ist SP ler. Klar...,"Sentiment(polarity=0.5, subjectivity=0.0)"
"@Tabea Kluge - Und gar die jungen Grünen, die gar vor Gericht wollen. Echt antidemokratisches Verhalten.","Sentiment(polarity=0.0, subjectivity=0.4)"
@Tabea Kluge Dann sollten Sie schnellstens die Partei wechseln.,"Sentiment(polarity=0.0, subjectivity=0.0)"
@Franz Planzer  mach ich auch. Die SVP wird mir immer sympathischer,"Sentiment(polarity=0.0, subjectivity=0.0)"
@Tabea Kluge ... unglaubwürdig was Sie raus lassen!,"Sentiment(polarity=-1.0, subjectivity=0.0)"
Es gäbe wichtigeres wie beispielsweise ein Beschneidungsverbot für Kinder. Tausende Buben werden verstümmelt ohne gefragt zu werden.,"Sentiment(polarity=0.0, subjectivity=0.0)"
@Bettidotti genau.. mal die wichtigen dinge angehen...obwohl ich mit dem Ergebnis zufrieden bin😉,"Sentiment(polarity=0.7, subjectivity=0.0)"
"@Bettidotti Auf jeden Fall. Darum sind solche kleinen Mosaiksteine gut, damit diese sinnlose und menschenverachtende Haltungen im vorgekaukelten Sinne des Glaubens aufhören","Sentiment(polarity=0.5, subjectivity=0.0)"
"@Bettidotti der Meinung bin ich auch, da wäre dringend etwas zu unternehmen! Übrigens sind wir momentan alle verpflichtet, uns zu verhüllen... bin mir nicht sicher, ob oder wann das wieder aufgehoben wird...","Sentiment(polarity=0.1625, subjectivity=0.0)"
@Bettidotti ehm es gibt auch Jungs wo das gemacht bekommen weil sie eine zu enge Vorhaut haben und somit starke Schmerzen haben. es ist zudem hygienischer. das hat nicht immer nur was mit einer Religion zu tun frag mal nen Arzt.,"Sentiment(polarity=0.2833333333333333, subjectivity=0.0)"
